Country,Category,DateTime,Value,Frequency,HistoricalDataSymbol,LastUpdate
United States,Money Supply M1,1974-10-31T00:00:00,272.3,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1974-11-30T00:00:00,273.7,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1974-12-31T00:00:00,274.2,Monthly,UNITEDSTAMONSUPM1,2015-04-25T21:13:00
United States,Money Supply M1,1975-01-31T00:00:00,273.9,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1975-02-28T00:00:00,275,Monthly,UNITEDSTAMONSUPM1,2015-04-25T21:13:00
United States,Money Supply M1,1975-03-31T00:00:00,276.4,Monthly,UNITEDSTAMONSUPM1,2015-04-25T21:13:00
United States,Money Supply M1,1975-04-30T00:00:00,276.2,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1975-05-31T00:00:00,279.2,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1975-06-30T00:00:00,282.4,Monthly,UNITEDSTAMONSUPM1,2015-04-25T21:13:00
United States,Money Supply M1,1975-07-31T00:00:00,283.7,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1975-08-31T00:00:00,284.1,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1975-09-30T00:00:00,285.7,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1975-10-31T00:00:00,285.4,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1975-11-30T00:00:00,286.8,Monthly,UNITEDSTAMONSUPM1,2015-04-25T21:13:00
United States,Money Supply M1,1975-12-31T00:00:00,287.1,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1976-01-31T00:00:00,288.4,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1976-02-29T00:00:00,290.8,Monthly,UNITEDSTAMONSUPM1,2015-04-25T21:13:00
United States,Money Supply M1,1976-03-31T00:00:00,292.7,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1976-04-30T00:00:00,294.7,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1976-05-31T00:00:00,295.9,Monthly,UNITEDSTAMONSUPM1,2015-04-25T21:13:00
United States,Money Supply M1,1976-06-30T00:00:00,296.2,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1976-07-31T00:00:00,297.2,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1976-08-31T00:00:00,299,Monthly,UNITEDSTAMONSUPM1,2015-04-25T21:13:00
United States,Money Supply M1,1976-09-30T00:00:00,299.6,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1976-10-31T00:00:00,302,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1976-11-30T00:00:00,303.6,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1976-12-31T00:00:00,306.2,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1977-01-31T00:00:00,308.3,Monthly,UNITEDSTAMONSUPM1,2015-04-25T21:13:00
United States,Money Supply M1,1977-02-28T00:00:00,311.5,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1977-03-31T00:00:00,313.9,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1977-04-30T00:00:00,316,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1977-05-31T00:00:00,317.2,Monthly,UNITEDSTAMONSUPM1,2015-04-25T21:13:00
United States,Money Supply M1,1977-06-30T00:00:00,318.8,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1977-07-31T00:00:00,320.2,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1977-08-31T00:00:00,322.3,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1977-09-30T00:00:00,324.5,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1977-10-31T00:00:00,326.4,Monthly,UNITEDSTAMONSUPM1,2015-04-25T21:13:00
United States,Money Supply M1,1977-11-30T00:00:00,328.6,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1977-12-31T00:00:00,330.9,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1978-01-31T00:00:00,334.4,Monthly,UNITEDSTAMONSUPM1,2015-04-25T21:13:00
United States,Money Supply M1,1978-02-28T00:00:00,335.3,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1978-03-31T00:00:00,337,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1978-04-30T00:00:00,339.9,Monthly,UNITEDSTAMONSUPM1,2015-04-25T21:13:00
United States,Money Supply M1,1978-05-31T00:00:00,344.9,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1978-06-30T00:00:00,346.9,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1978-07-31T00:00:00,347.6,Monthly,UNITEDSTAMONSUPM1,2015-04-25T21:13:00
United States,Money Supply M1,1978-08-31T00:00:00,349.6,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1978-09-30T00:00:00,352.2,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1978-10-31T00:00:00,353.3,Monthly,UNITEDSTAMONSUPM1,2015-04-25T21:13:00
United States,Money Supply M1,1978-11-30T00:00:00,355.4,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1978-12-31T00:00:00,357.3,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1979-01-31T00:00:00,358.6,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1979-02-28T00:00:00,359.9,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1979-03-31T00:00:00,362.5,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1979-04-30T00:00:00,368,Monthly,UNITEDSTAMONSUPM1,2015-04-25T21:13:00
United States,Money Supply M1,1979-05-31T00:00:00,369.6,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1979-06-30T00:00:00,373.4,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1979-07-31T00:00:00,377.2,Monthly,UNITEDSTAMONSUPM1,2015-04-25T21:13:00
United States,Money Supply M1,1979-08-31T00:00:00,378.8,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1979-09-30T00:00:00,379.3,Monthly,UNITEDSTAMONSUPM1,2015-04-25T21:13:00
United States,Money Supply M1,1979-10-31T00:00:00,380.8,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1979-11-30T00:00:00,380.8,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1979-12-31T00:00:00,381.8,Monthly,UNITEDSTAMONSUPM1,2015-04-25T21:13:00
United States,Money Supply M1,1980-01-31T00:00:00,385.8,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1980-02-29T00:00:00,390.1,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1980-03-31T00:00:00,388.4,Monthly,UNITEDSTAMONSUPM1,2015-04-25T21:13:00
United States,Money Supply M1,1980-04-30T00:00:00,383.8,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1980-05-31T00:00:00,384.8,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1980-06-30T00:00:00,389.1,Monthly,UNITEDSTAMONSUPM1,2015-04-25T21:13:00
United States,Money Supply M1,1980-07-31T00:00:00,394,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1980-08-31T00:00:00,399.2,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1980-09-30T00:00:00,404.8,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1980-10-31T00:00:00,409,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1980-11-30T00:00:00,410.7,Monthly,UNITEDSTAMONSUPM1,2015-04-25T21:13:00
United States,Money Supply M1,1980-12-31T00:00:00,408.5,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1981-01-31T00:00:00,411.3,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1981-02-28T00:00:00,414.8,Monthly,UNITEDSTAMONSUPM1,2015-04-25T21:13:00
United States,Money Supply M1,1981-03-31T00:00:00,419,Monthly,UNITEDSTAMONSUPM1,2015-04-25T21:13:00
United States,Money Supply M1,1981-04-30T00:00:00,427.4,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1981-05-31T00:00:00,424.7,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1981-06-30T00:00:00,425.2,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1981-07-31T00:00:00,426.9,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1981-08-31T00:00:00,426.9,Monthly,UNITEDSTAMONSUPM1,2015-04-25T21:13:00
United States,Money Supply M1,1981-09-30T00:00:00,427,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1981-10-31T00:00:00,428.4,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1981-11-30T00:00:00,431.3,Monthly,UNITEDSTAMONSUPM1,2015-04-25T21:13:00
United States,Money Supply M1,1981-12-31T00:00:00,436.7,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1982-01-31T00:00:00,442.7,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1982-02-28T00:00:00,441.9,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1982-03-31T00:00:00,442.7,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1982-04-30T00:00:00,447.1,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1982-05-31T00:00:00,446.7,Monthly,UNITEDSTAMONSUPM1,2015-04-25T21:13:00
United States,Money Supply M1,1982-06-30T00:00:00,447.5,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1982-07-31T00:00:00,448,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1982-08-31T00:00:00,451.4,Monthly,UNITEDSTAMONSUPM1,2015-04-25T21:13:00
United States,Money Supply M1,1982-09-30T00:00:00,456.9,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1982-10-31T00:00:00,464.5,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1982-11-30T00:00:00,471.5,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1982-12-31T00:00:00,474.8,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1983-01-31T00:00:00,477.2,Monthly,UNITEDSTAMONSUPM1,2015-04-25T21:13:00
United States,Money Supply M1,1983-02-28T00:00:00,484.3,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1983-03-31T00:00:00,490.6,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1983-04-30T00:00:00,493.2,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1983-05-31T00:00:00,500,Monthly,UNITEDSTAMONSUPM1,2015-04-25T21:13:00
United States,Money Supply M1,1983-06-30T00:00:00,504,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1983-07-31T00:00:00,507.8,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1983-08-31T00:00:00,510.5,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1983-09-30T00:00:00,512.8,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1983-10-31T00:00:00,517.2,Monthly,UNITEDSTAMONSUPM1,2015-04-25T21:13:00
United States,Money Supply M1,1983-11-30T00:00:00,519,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1983-12-31T00:00:00,521.4,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1984-01-31T00:00:00,525.1,Monthly,UNITEDSTAMONSUPM1,2015-04-25T21:13:00
United States,Money Supply M1,1984-02-29T00:00:00,527.5,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1984-03-31T00:00:00,531.4,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1984-04-30T00:00:00,535,Monthly,UNITEDSTAMONSUPM1,2015-04-25T21:13:00
United States,Money Supply M1,1984-05-31T00:00:00,536.7,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1984-06-30T00:00:00,540.2,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1984-07-31T00:00:00,540.9,Monthly,UNITEDSTAMONSUPM1,2015-04-25T21:13:00
United States,Money Supply M1,1984-08-31T00:00:00,541,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1984-09-30T00:00:00,543.1,Monthly,UNITEDSTAMONSUPM1,2015-04-25T21:13:00
United States,Money Supply M1,1984-10-31T00:00:00,543.7,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1984-11-30T00:00:00,547.5,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1984-12-31T00:00:00,551.6,Monthly,UNITEDSTAMONSUPM1,2015-04-25T21:13:00
United States,Money Supply M1,1985-01-31T00:00:00,557,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1985-02-28T00:00:00,563.6,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1985-03-31T00:00:00,566.6,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1985-04-30T00:00:00,570.4,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1985-05-31T00:00:00,575.1,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1985-06-30T00:00:00,582.3,Monthly,UNITEDSTAMONSUPM1,2015-04-25T21:13:00
United States,Money Supply M1,1985-07-31T00:00:00,589.1,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1985-08-31T00:00:00,596.2,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1985-09-30T00:00:00,603.3,Monthly,UNITEDSTAMONSUPM1,2015-04-25T21:13:00
United States,Money Supply M1,1985-10-31T00:00:00,607.8,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1985-11-30T00:00:00,612.2,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1985-12-31T00:00:00,619.8,Monthly,UNITEDSTAMONSUPM1,2015-04-25T21:13:00
United States,Money Supply M1,1986-01-31T00:00:00,621.4,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1986-02-28T00:00:00,625.2,Monthly,UNITEDSTAMONSUPM1,2015-04-25T21:13:00
United States,Money Supply M1,1986-03-31T00:00:00,633.5,Monthly,UNITEDSTAMONSUPM1,2015-04-25T21:13:00
United States,Money Supply M1,1986-04-30T00:00:00,641,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1986-05-31T00:00:00,652,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1986-06-30T00:00:00,660.6,Monthly,UNITEDSTAMONSUPM1,2015-04-25T21:13:00
United States,Money Supply M1,1986-07-31T00:00:00,670.3,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1986-08-31T00:00:00,678.7,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1986-09-30T00:00:00,687.4,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1986-10-31T00:00:00,694.9,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1986-11-30T00:00:00,705.4,Monthly,UNITEDSTAMONSUPM1,2015-04-25T21:13:00
United States,Money Supply M1,1986-12-31T00:00:00,724.7,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1987-01-31T00:00:00,730.2,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1987-02-28T00:00:00,730.7,Monthly,UNITEDSTAMONSUPM1,2015-04-25T21:13:00
United States,Money Supply M1,1987-03-31T00:00:00,733.8,Monthly,UNITEDSTAMONSUPM1,2015-04-25T21:13:00
United States,Money Supply M1,1987-04-30T00:00:00,743.9,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1987-05-31T00:00:00,745.8,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1987-06-30T00:00:00,743.2,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1987-07-31T00:00:00,743,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1987-08-31T00:00:00,744.9,Monthly,UNITEDSTAMONSUPM1,2015-04-25T21:13:00
United States,Money Supply M1,1987-09-30T00:00:00,747.6,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1987-10-31T00:00:00,756.2,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1987-11-30T00:00:00,753.2,Monthly,UNITEDSTAMONSUPM1,2015-04-25T21:13:00
United States,Money Supply M1,1987-12-31T00:00:00,750.2,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1988-01-31T00:00:00,756.2,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1988-02-29T00:00:00,757.7,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1988-03-31T00:00:00,761.8,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1988-04-30T00:00:00,768.1,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1988-05-31T00:00:00,771.7,Monthly,UNITEDSTAMONSUPM1,2015-04-25T21:13:00
United States,Money Supply M1,1988-06-30T00:00:00,778.3,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1988-07-31T00:00:00,781.4,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1988-08-31T00:00:00,783.3,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1988-09-30T00:00:00,783.7,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1988-10-31T00:00:00,783.3,Monthly,UNITEDSTAMONSUPM1,2015-04-25T21:13:00
United States,Money Supply M1,1988-11-30T00:00:00,784.9,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1988-12-31T00:00:00,786.7,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1989-01-31T00:00:00,785.7,Monthly,UNITEDSTAMONSUPM1,2015-04-25T21:13:00
United States,Money Supply M1,1989-02-28T00:00:00,783.8,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1989-03-31T00:00:00,783,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1989-04-30T00:00:00,779.2,Monthly,UNITEDSTAMONSUPM1,2015-04-25T21:13:00
United States,Money Supply M1,1989-05-31T00:00:00,775,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1989-06-30T00:00:00,773.5,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1989-07-31T00:00:00,777.8,Monthly,UNITEDSTAMONSUPM1,2015-04-25T21:13:00
United States,Money Supply M1,1989-08-31T00:00:00,779.4,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1989-09-30T00:00:00,781,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1989-10-31T00:00:00,786.6,Monthly,UNITEDSTAMONSUPM1,2015-04-25T21:13:00
United States,Money Supply M1,1989-11-30T00:00:00,787.9,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1989-12-31T00:00:00,792.9,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1990-01-31T00:00:00,795.4,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1990-02-28T00:00:00,798.1,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1990-03-31T00:00:00,801.5,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1990-04-30T00:00:00,806.1,Monthly,UNITEDSTAMONSUPM1,2015-04-25T21:13:00
United States,Money Supply M1,1990-05-31T00:00:00,804.2,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
United States,Money Supply M1,1990-06-30T00:00:00,808.8,Monthly,UNITEDSTAMONSUPM1,2012-12-05T15:00:00
